record_id,vehicle,community,community_url,post_id,comment_id,parent_id,source_type,author_id,author_pseudonym,date,text_raw,url,scraped_at,_origin,dedup_key,is_duplicate,text_clean,text_normalized,vehicle_v2,vehicle_confidence,vehicle_reason,candidate_adas,matched_keywords,layer_hit,feature_names_hit,generic_adas_only,adas_relevance,relevance_reason,relevance_confidence,feature,subfeature,driving_scenario,evidence_type,sentiment,smoothness,expectation_mismatch,feature_confidence
rec_eb7e28a54d3a1174,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,1516740103013232,,,post,,,,"Muhammad Kareza Andayarie
  ·
1tahun
  ·
Pembuat
Up
Balas
Bagikan",https://web.facebook.com/groups/921208719233043/posts/1516740103013232/?comment_id=1536581624362413&__cft__[0]=AZieZI5PwnRDxJ85s-RetnU99UEhrEQ10gnIXWwzD9KQsmzuCeakSVt-E-Jy_ILnwIjxSumYd5pfhpWrE4LPpEfEiPttjN0a54jFdXE_bMVkDuvXc32ceSST6nZzuE7Ng6NTeTTOVVxu8UO-eOIkitntRbbd0w9kOUvqd8f3rOSNi3fqw7slM3t5JL8wpMo&__tn__=R-R,2026-09-18T03:17:22Z,raw_data_run_20260918_101715_601a04.csv,rec_eb7e28a54d3a1174,False,Muhammad Kareza Andayarie · 1tahun · Pembuat Up Balas Bagikan,muhammad kareza andayarie · 1tahun · pembuat up balas bagikan,Toyota Zenix,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_585b752e037333ba,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,1516740103013232,1516740103013232_comment_1,1516740103013232,comment,,,,"Venturer Matic Bensin 2017 .
Lokasi Ponorogo Jawa Timur.… Lihat selengkapnya",https://web.facebook.com/groups/921208719233043/posts/1516740103013232/?comment_id=1536581624362413&__cft__[0]=AZieZI5PwnRDxJ85s-RetnU99UEhrEQ10gnIXWwzD9KQsmzuCeakSVt-E-Jy_ILnwIjxSumYd5pfhpWrE4LPpEfEiPttjN0a54jFdXE_bMVkDuvXc32ceSST6nZzuE7Ng6NTeTTOVVxu8UO-eOIkitntRbbd0w9kOUvqd8f3rOSNi3fqw7slM3t5JL8wpMo&__tn__=R-R,2026-09-18T03:17:26Z,raw_data_run_20260918_101715_601a04.csv,rec_585b752e037333ba,False,Venturer Matic Bensin 2017 . Lokasi Ponorogo Jawa Timur.… Lihat selengkapnya,venturer matic bensin 2017 . lokasi ponorogo jawa timur.… lihat selengkapnya,Toyota Zenix,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_56329dc82f961264,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,1516740103013232,1516740103013232_comment_2,1516740103013232,comment,,,,Venturer Matic Bensin 2017 .,https://web.facebook.com/groups/921208719233043/posts/1516740103013232/?comment_id=1536581624362413&__cft__[0]=AZieZI5PwnRDxJ85s-RetnU99UEhrEQ10gnIXWwzD9KQsmzuCeakSVt-E-Jy_ILnwIjxSumYd5pfhpWrE4LPpEfEiPttjN0a54jFdXE_bMVkDuvXc32ceSST6nZzuE7Ng6NTeTTOVVxu8UO-eOIkitntRbbd0w9kOUvqd8f3rOSNi3fqw7slM3t5JL8wpMo&__tn__=R-R,2026-09-18T03:17:26Z,raw_data_run_20260918_101715_601a04.csv,rec_56329dc82f961264,False,Venturer Matic Bensin 2017 .,venturer matic bensin 2017 .,Toyota Zenix,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_b88ac178b1c825ac,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,1516740103013232,1516740103013232_comment_3,1516740103013232,comment,,,,Lokasi Ponorogo Jawa Timur.… Lihat selengkapnya,https://web.facebook.com/groups/921208719233043/posts/1516740103013232/?comment_id=1536581624362413&__cft__[0]=AZieZI5PwnRDxJ85s-RetnU99UEhrEQ10gnIXWwzD9KQsmzuCeakSVt-E-Jy_ILnwIjxSumYd5pfhpWrE4LPpEfEiPttjN0a54jFdXE_bMVkDuvXc32ceSST6nZzuE7Ng6NTeTTOVVxu8UO-eOIkitntRbbd0w9kOUvqd8f3rOSNi3fqw7slM3t5JL8wpMo&__tn__=R-R,2026-09-18T03:17:26Z,raw_data_run_20260918_101715_601a04.csv,rec_b88ac178b1c825ac,False,Lokasi Ponorogo Jawa Timur.… Lihat selengkapnya,lokasi ponorogo jawa timur.… lihat selengkapnya,Toyota Zenix,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_0c3a304eb4aeb563,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,1516740103013232,1516740103013232_comment_4,1516740103013232,comment,,,,"Asik Berfaedah edisi Bohlam Sein
""Kualitas di atas ekspetasi harga
""
Beberapa kali pengalaman pakai LED yang pakai kondom kaca itu cepet mati, cepat redup atau bahkan bisa meleleh juga fitting lampunya karena panas.
Karena itu baiknya diganti dengan LED yang menggunakan cooling fan. In this era, harga murah gak berarti hasilnya jelek juga.
Yang harga 40-80rban ini hasil cahaya dan keawetannya di atas ekspetasi harganya kok. Terang, warna ambernya pekat dan ga khawatir potensi hyperflash. Saya sendiri udah pakai dr Februari 2024, ga ada penurunan performa.
Kalo yg harga 300-600rb/pc hasilnya bagus itu biasa. Tapi kalo yg harga 40-80rb/pc juga bagus itu luar biasa.
Rekomendasi LED Sein lain sudah saya tulis juga di bawah yaa..
============================================
SEIN LED
T20
AutoDesign (75k/pc) :
https://s.shopee.co.id/7fEOyJFNxg
Luximos (95k/pc)
https://s.shopee.co.id/1g9LepsX56
Arsy (110k) :
https://tk.tokopedia.com/ZSH45RFG2/
https://s.shopee.co.id/W2eH8Bvpc
Philips (820k/2pc) :
https://tk.tokopedia.com/ZSHCNrcyu/
https://s.shopee.co.id/LbMA9kzoG
Hella (220k/pc) :
https://s.shopee.co.id/2fzGwTWuCh
Zyvolt (50k/pc)
https://s.shopee.co.id/gIRPoTONv
iSUN (65k/pc) :
https://tk.tokopedia.com/ZSH4atBTd/
https://s.shopee.co.id/3qJ6FBOdQ8
BAU15S / BA15S
AutoDesign (75k/pc) :
https://s.shopee.co.id/7fEOyJFNxg
Luximos (95k/pc)
https://s.shopee.co.id/7KsyfGFSLJ
Arsy (110k) :
https://tk.tokopedia.com/ZSH4KjbV9/
https://s.shopee.co.id/LjEKTrHg7
Philips (820k/2pc) :
https://s.shopee.co.id/AKWaF2Zj4y
Hella (220k/pc) :
https://s.shopee.co.id/2qQZJEGHjO
Zyvolt (50k/pc)
https://s.shopee.co.id/gIRPoTONv
iSUN (65k/pc) :
https://tk.tokopedia.com/ZSH4KtsyY/
https://s.shopee.co.id/3qJ6FBOdQ8",https://web.facebook.com/groups/921208719233043/posts/1516740103013232/?comment_id=1536581624362413&__cft__[0]=AZieZI5PwnRDxJ85s-RetnU99UEhrEQ10gnIXWwzD9KQsmzuCeakSVt-E-Jy_ILnwIjxSumYd5pfhpWrE4LPpEfEiPttjN0a54jFdXE_bMVkDuvXc32ceSST6nZzuE7Ng6NTeTTOVVxu8UO-eOIkitntRbbd0w9kOUvqd8f3rOSNi3fqw7slM3t5JL8wpMo&__tn__=R-R,2026-09-18T03:17:26Z,raw_data_run_20260918_101715_601a04.csv,rec_0c3a304eb4aeb563,False,"Asik Berfaedah edisi Bohlam Sein ""Kualitas di atas ekspetasi harga "" Beberapa kali pengalaman pakai LED yang pakai kondom kaca itu cepet mati, cepat redup atau bahkan bisa meleleh juga fitting lampunya karena panas. Karena itu baiknya diganti dengan LED yang menggunakan cooling fan. In this era, harga murah gak berarti hasilnya jelek juga. Yang harga 40-80rban ini hasil cahaya dan keawetannya di atas ekspetasi harganya kok. Terang, warna ambernya pekat dan ga khawatir potensi hyperflash. Saya sendiri udah pakai dr Februari 2024, ga ada penurunan performa. Kalo yg harga 300-600rb/pc hasilnya bagus itu biasa. Tapi kalo yg harga 40-80rb/pc juga bagus itu luar biasa. Rekomendasi LED Sein lain sudah saya tulis juga di bawah yaa.. ============================================ SEIN LED T20 AutoDesign (75k/pc) : [url] Luximos (95k/pc) [url] Arsy (110k) : [url] [url] Philips (820k/2pc) : [url] [url] Hella (220k/pc) : [url] Zyvolt (50k/pc) [url] iSUN (65k/pc) : [url] [url] BAU15S / BA15S AutoDesign (75k/pc) : [url] Luximos (95k/pc) [url] Arsy (110k) : [url] [url] Philips (820k/2pc) : [url] Hella (220k/pc) : [url] Zyvolt (50k/pc) [url] iSUN (65k/pc) : [url] [url]","asik berfaedah edisi bohlam sein ""kualitas di atas ekspetasi harga "" beberapa kali pengalaman pakai led yang pakai kondom kaca itu cepet mati, cepat redup atau bahkan bisa meleleh juga fitting lampunya karena panas. karena itu baiknya diganti dengan led yang menggunakan cooling fan. in this era, harga murah gak berarti hasilnya jelek juga. yang harga 40-80rban ini hasil cahaya dan keawetannya di atas ekspetasi harganya kok. terang, warna ambernya pekat dan ga khawatir potensi hyperflash. saya sendiri udah pakai dr februari 2024, ga ada penurunan performa. kalo yg harga 300-600rb/pc hasilnya bagus itu biasa. tapi kalo yg harga 40-80rb/pc juga bagus itu luar biasa. rekomendasi led sein lain sudah saya tulis juga di bawah yaa.. ============================================ sein led t20 autodesign (75k/pc) : [url] luximos (95k/pc) [url] arsy (110k) : [url] [url] philips (820k/2pc) : [url] [url] hella (220k/pc) : [url] zyvolt (50k/pc) [url] isun (65k/pc) : [url] [url] bau15s / ba15s autodesign (75k/pc) : [url] luximos (95k/pc) [url] arsy (110k) : [url] [url] philips (820k/2pc) : [url] hella (220k/pc) : [url] zyvolt (50k/pc) [url] isun (65k/pc) : [url] [url]",Toyota Zenix,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_6cac25defb137e54,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,1516740103013232,1516740103013232_comment_5,1516740103013232,comment,,,,Asik Berfaedah edisi Bohlam Sein,https://web.facebook.com/groups/921208719233043/posts/1516740103013232/?comment_id=1536581624362413&__cft__[0]=AZieZI5PwnRDxJ85s-RetnU99UEhrEQ10gnIXWwzD9KQsmzuCeakSVt-E-Jy_ILnwIjxSumYd5pfhpWrE4LPpEfEiPttjN0a54jFdXE_bMVkDuvXc32ceSST6nZzuE7Ng6NTeTTOVVxu8UO-eOIkitntRbbd0w9kOUvqd8f3rOSNi3fqw7slM3t5JL8wpMo&__tn__=R-R,2026-09-18T03:17:26Z,raw_data_run_20260918_101715_601a04.csv,rec_6cac25defb137e54,False,Asik Berfaedah edisi Bohlam Sein,asik berfaedah edisi bohlam sein,Toyota Zenix,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_928c13918a6ee2fc,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,1516740103013232,1516740103013232_comment_6,1516740103013232,comment,,,,"""Kualitas di atas ekspetasi harga
""",https://web.facebook.com/groups/921208719233043/posts/1516740103013232/?comment_id=1536581624362413&__cft__[0]=AZieZI5PwnRDxJ85s-RetnU99UEhrEQ10gnIXWwzD9KQsmzuCeakSVt-E-Jy_ILnwIjxSumYd5pfhpWrE4LPpEfEiPttjN0a54jFdXE_bMVkDuvXc32ceSST6nZzuE7Ng6NTeTTOVVxu8UO-eOIkitntRbbd0w9kOUvqd8f3rOSNi3fqw7slM3t5JL8wpMo&__tn__=R-R,2026-09-18T03:17:26Z,raw_data_run_20260918_101715_601a04.csv,rec_928c13918a6ee2fc,False,"""Kualitas di atas ekspetasi harga ""","""kualitas di atas ekspetasi harga """,Toyota Zenix,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_90e4ff5e8a9fb686,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,1516740103013232,1516740103013232_comment_7,1516740103013232,comment,,,,"Beberapa kali pengalaman pakai LED yang pakai kondom kaca itu cepet mati, cepat redup atau bahkan bisa meleleh juga fitting lampunya karena panas.",https://web.facebook.com/groups/921208719233043/posts/1516740103013232/?comment_id=1536581624362413&__cft__[0]=AZieZI5PwnRDxJ85s-RetnU99UEhrEQ10gnIXWwzD9KQsmzuCeakSVt-E-Jy_ILnwIjxSumYd5pfhpWrE4LPpEfEiPttjN0a54jFdXE_bMVkDuvXc32ceSST6nZzuE7Ng6NTeTTOVVxu8UO-eOIkitntRbbd0w9kOUvqd8f3rOSNi3fqw7slM3t5JL8wpMo&__tn__=R-R,2026-09-18T03:17:26Z,raw_data_run_20260918_101715_601a04.csv,rec_90e4ff5e8a9fb686,False,"Beberapa kali pengalaman pakai LED yang pakai kondom kaca itu cepet mati, cepat redup atau bahkan bisa meleleh juga fitting lampunya karena panas.","beberapa kali pengalaman pakai led yang pakai kondom kaca itu cepet mati, cepat redup atau bahkan bisa meleleh juga fitting lampunya karena panas.",Toyota Zenix,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_6d23498bb9f63548,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,1516740103013232,1516740103013232_comment_8,1516740103013232,comment,,,,"Karena itu baiknya diganti dengan LED yang menggunakan cooling fan. In this era, harga murah gak berarti hasilnya jelek juga.",https://web.facebook.com/groups/921208719233043/posts/1516740103013232/?comment_id=1536581624362413&__cft__[0]=AZieZI5PwnRDxJ85s-RetnU99UEhrEQ10gnIXWwzD9KQsmzuCeakSVt-E-Jy_ILnwIjxSumYd5pfhpWrE4LPpEfEiPttjN0a54jFdXE_bMVkDuvXc32ceSST6nZzuE7Ng6NTeTTOVVxu8UO-eOIkitntRbbd0w9kOUvqd8f3rOSNi3fqw7slM3t5JL8wpMo&__tn__=R-R,2026-09-18T03:17:26Z,raw_data_run_20260918_101715_601a04.csv,rec_6d23498bb9f63548,False,"Karena itu baiknya diganti dengan LED yang menggunakan cooling fan. In this era, harga murah gak berarti hasilnya jelek juga.","karena itu baiknya diganti dengan led yang menggunakan cooling fan. in this era, harga murah gak berarti hasilnya jelek juga.",Toyota Zenix,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_a13bcbee7f906eb1,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,1516740103013232,1516740103013232_comment_9,1516740103013232,comment,,,,"Yang harga 40-80rban ini hasil cahaya dan keawetannya di atas ekspetasi harganya kok. Terang, warna ambernya pekat dan ga khawatir potensi hyperflash. Saya sendiri udah pakai dr Februari 2024, ga ada penurunan performa.",https://web.facebook.com/groups/921208719233043/posts/1516740103013232/?comment_id=1536581624362413&__cft__[0]=AZieZI5PwnRDxJ85s-RetnU99UEhrEQ10gnIXWwzD9KQsmzuCeakSVt-E-Jy_ILnwIjxSumYd5pfhpWrE4LPpEfEiPttjN0a54jFdXE_bMVkDuvXc32ceSST6nZzuE7Ng6NTeTTOVVxu8UO-eOIkitntRbbd0w9kOUvqd8f3rOSNi3fqw7slM3t5JL8wpMo&__tn__=R-R,2026-09-18T03:17:26Z,raw_data_run_20260918_101715_601a04.csv,rec_a13bcbee7f906eb1,False,"Yang harga 40-80rban ini hasil cahaya dan keawetannya di atas ekspetasi harganya kok. Terang, warna ambernya pekat dan ga khawatir potensi hyperflash. Saya sendiri udah pakai dr Februari 2024, ga ada penurunan performa.","yang harga 40-80rban ini hasil cahaya dan keawetannya di atas ekspetasi harganya kok. terang, warna ambernya pekat dan ga khawatir potensi hyperflash. saya sendiri udah pakai dr februari 2024, ga ada penurunan performa.",Toyota Zenix,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
