record_id,vehicle,community,community_url,post_id,comment_id,parent_id,source_type,author_id,author_pseudonym,date,text_raw,url,scraped_at,_origin,dedup_key,is_duplicate,text_clean,text_normalized,vehicle_v2,vehicle_confidence,vehicle_reason,candidate_adas,matched_keywords,layer_hit,feature_names_hit,generic_adas_only,adas_relevance,relevance_reason,relevance_confidence,feature,subfeature,driving_scenario,evidence_type,sentiment,smoothness,expectation_mismatch,feature_confidence
rec_4d2dd2703dc83510,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,1122336513701210,,,post,,,2026-09-21,"Harry Adi Pratama
  ·
1hari
Ada, harga 20 mau
Balas
Bagikan
1",https://www.facebook.com/groups/861576359777228/posts/1122336513701210/?comment_id=1122880360313492&__cft__[0]=AZheJOopJ1cpfyf6FSoqAqlKIzmhJf-Z2QObB6NldzX9JJDwhjMOBJzHTrGOBiRcfBRNabU9yJukEvcyr4xGAcf_Aw4yE0ku3yOjS29VUqfAABBbewFoxnfujNIwcPDWaBoKID6Op6idHLI7vXlclEgZaCWC6qShBcNnovRvWlK0YWOSKfCVf-08Sw&__tn__=R-R,2026-09-22T05:31:10Z,raw_data_run_20260922_123044_60fc56.csv,rec_4d2dd2703dc83510,False,"Harry Adi Pratama · 1hari Ada, harga 20 mau Balas Bagikan 1","harry adi pratama · 1hari ada, harga 20 mau balas bagikan 1",Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_edd4037bc5d59abc,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,1122336513701210,1122336513701210_comment_1,1122336513701210,comment,,,2026-09-21,"Murah Bosssku 
Crank Guard Cover Pelindung Bawah Mesin BYD Atto 1 Type Premium Bahan Alumunium / Steel 
i… Lihat selengkapnya",https://www.facebook.com/groups/861576359777228/posts/1122336513701210/?comment_id=1122880360313492&__cft__[0]=AZheJOopJ1cpfyf6FSoqAqlKIzmhJf-Z2QObB6NldzX9JJDwhjMOBJzHTrGOBiRcfBRNabU9yJukEvcyr4xGAcf_Aw4yE0ku3yOjS29VUqfAABBbewFoxnfujNIwcPDWaBoKID6Op6idHLI7vXlclEgZaCWC6qShBcNnovRvWlK0YWOSKfCVf-08Sw&__tn__=R-R,2026-09-22T05:31:18Z,raw_data_run_20260922_123044_60fc56.csv,rec_edd4037bc5d59abc,False,Murah Bosssku Crank Guard Cover Pelindung Bawah Mesin BYD Atto 1 Type Premium Bahan Alumunium / Steel i… Lihat selengkapnya,murah bosssku crank guard cover pelindung bawah mesin byd atto 1 type premium bahan alumunium / steel i… lihat selengkapnya,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_1f73b77e4cce6065,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,1122336513701210,1122336513701210_comment_1,1122336513701210_comment_1,reply,,,2026-09-21,Kelasnya bapak bapak … Lihat selengkapnya,https://www.facebook.com/groups/861576359777228/posts/1122336513701210/?comment_id=1122880360313492&__cft__[0]=AZheJOopJ1cpfyf6FSoqAqlKIzmhJf-Z2QObB6NldzX9JJDwhjMOBJzHTrGOBiRcfBRNabU9yJukEvcyr4xGAcf_Aw4yE0ku3yOjS29VUqfAABBbewFoxnfujNIwcPDWaBoKID6Op6idHLI7vXlclEgZaCWC6qShBcNnovRvWlK0YWOSKfCVf-08Sw&__tn__=R-R,2026-09-22T05:31:26Z,raw_data_run_20260922_123044_60fc56.csv,rec_1f73b77e4cce6065,False,Kelasnya bapak bapak … Lihat selengkapnya,kelasnya bapak bapak … lihat selengkapnya,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_b4cb478f859af488,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,1122336513701210,1122336513701210_comment_2,1122336513701210,comment,,,2026-09-21,Kelasnya bapak bapak … Lihat selengkapnya,https://www.facebook.com/groups/861576359777228/posts/1122336513701210/?comment_id=1122880360313492&__cft__[0]=AZheJOopJ1cpfyf6FSoqAqlKIzmhJf-Z2QObB6NldzX9JJDwhjMOBJzHTrGOBiRcfBRNabU9yJukEvcyr4xGAcf_Aw4yE0ku3yOjS29VUqfAABBbewFoxnfujNIwcPDWaBoKID6Op6idHLI7vXlclEgZaCWC6qShBcNnovRvWlK0YWOSKfCVf-08Sw&__tn__=R-R,2026-09-22T05:31:31Z,raw_data_run_20260922_123044_60fc56.csv,rec_b4cb478f859af488,False,Kelasnya bapak bapak … Lihat selengkapnya,kelasnya bapak bapak … lihat selengkapnya,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_b58d67df7dba8ea1,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,1122336513701210,1122336513701210_comment_2,1122336513701210_comment_2,reply,,,2026-09-21,Kelasnya bapak bapak … Lihat selengkapnya,https://www.facebook.com/groups/861576359777228/posts/1122336513701210/?comment_id=1122880360313492&__cft__[0]=AZheJOopJ1cpfyf6FSoqAqlKIzmhJf-Z2QObB6NldzX9JJDwhjMOBJzHTrGOBiRcfBRNabU9yJukEvcyr4xGAcf_Aw4yE0ku3yOjS29VUqfAABBbewFoxnfujNIwcPDWaBoKID6Op6idHLI7vXlclEgZaCWC6qShBcNnovRvWlK0YWOSKfCVf-08Sw&__tn__=R-R,2026-09-22T05:31:38Z,raw_data_run_20260922_123044_60fc56.csv,rec_b58d67df7dba8ea1,False,Kelasnya bapak bapak … Lihat selengkapnya,kelasnya bapak bapak … lihat selengkapnya,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_946db763fdbeca04,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,1122336513701210,1122336513701210_comment_3,1122336513701210,comment,,,2026-09-21,"Halo om semua, adakah yang jual Bodykit J5 versi GIIAS?",https://www.facebook.com/groups/861576359777228/posts/1122336513701210/?comment_id=1122880360313492&__cft__[0]=AZheJOopJ1cpfyf6FSoqAqlKIzmhJf-Z2QObB6NldzX9JJDwhjMOBJzHTrGOBiRcfBRNabU9yJukEvcyr4xGAcf_Aw4yE0ku3yOjS29VUqfAABBbewFoxnfujNIwcPDWaBoKID6Op6idHLI7vXlclEgZaCWC6qShBcNnovRvWlK0YWOSKfCVf-08Sw&__tn__=R-R,2026-09-22T05:31:43Z,raw_data_run_20260922_123044_60fc56.csv,rec_946db763fdbeca04,False,"Halo om semua, adakah yang jual Bodykit J5 versi GIIAS?","halo om semua, adakah yang jual bodykit j5 versi giias?",Jaecoo J5,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_1045e93dc9b646a5,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,1122336513701210,1122336513701210_comment_3,1122336513701210_comment_3,reply,,,2026-09-21,Kelasnya bapak bapak … Lihat selengkapnya,https://www.facebook.com/groups/861576359777228/posts/1122336513701210/?comment_id=1122880360313492&__cft__[0]=AZheJOopJ1cpfyf6FSoqAqlKIzmhJf-Z2QObB6NldzX9JJDwhjMOBJzHTrGOBiRcfBRNabU9yJukEvcyr4xGAcf_Aw4yE0ku3yOjS29VUqfAABBbewFoxnfujNIwcPDWaBoKID6Op6idHLI7vXlclEgZaCWC6qShBcNnovRvWlK0YWOSKfCVf-08Sw&__tn__=R-R,2026-09-22T05:31:51Z,raw_data_run_20260922_123044_60fc56.csv,rec_1045e93dc9b646a5,False,Kelasnya bapak bapak … Lihat selengkapnya,kelasnya bapak bapak … lihat selengkapnya,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_095f86cfe71d40fd,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,1122336513701210,1122336513701210_comment_4,1122336513701210,comment,,,2026-09-21,"Ada, harga 20 mau",https://www.facebook.com/groups/861576359777228/posts/1122336513701210/?comment_id=1122880360313492&__cft__[0]=AZheJOopJ1cpfyf6FSoqAqlKIzmhJf-Z2QObB6NldzX9JJDwhjMOBJzHTrGOBiRcfBRNabU9yJukEvcyr4xGAcf_Aw4yE0ku3yOjS29VUqfAABBbewFoxnfujNIwcPDWaBoKID6Op6idHLI7vXlclEgZaCWC6qShBcNnovRvWlK0YWOSKfCVf-08Sw&__tn__=R-R,2026-09-22T05:31:56Z,raw_data_run_20260922_123044_60fc56.csv,rec_095f86cfe71d40fd,False,"Ada, harga 20 mau","ada, harga 20 mau",Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_defa1615ffb3a8d3,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,1122336513701210,1122336513701210_comment_4,1122336513701210_comment_4,reply,,,2026-09-21,Kelasnya bapak bapak … Lihat selengkapnya,https://www.facebook.com/groups/861576359777228/posts/1122336513701210/?comment_id=1122880360313492&__cft__[0]=AZheJOopJ1cpfyf6FSoqAqlKIzmhJf-Z2QObB6NldzX9JJDwhjMOBJzHTrGOBiRcfBRNabU9yJukEvcyr4xGAcf_Aw4yE0ku3yOjS29VUqfAABBbewFoxnfujNIwcPDWaBoKID6Op6idHLI7vXlclEgZaCWC6qShBcNnovRvWlK0YWOSKfCVf-08Sw&__tn__=R-R,2026-09-22T05:32:03Z,raw_data_run_20260922_123044_60fc56.csv,rec_defa1615ffb3a8d3,False,Kelasnya bapak bapak … Lihat selengkapnya,kelasnya bapak bapak … lihat selengkapnya,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_9fedcde8fc73ce71,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,1122336513701210,1122336513701210_comment_5,1122336513701210,comment,,,2026-09-21,Otoproject ada,https://www.facebook.com/groups/861576359777228/posts/1122336513701210/?comment_id=1122880360313492&__cft__[0]=AZheJOopJ1cpfyf6FSoqAqlKIzmhJf-Z2QObB6NldzX9JJDwhjMOBJzHTrGOBiRcfBRNabU9yJukEvcyr4xGAcf_Aw4yE0ku3yOjS29VUqfAABBbewFoxnfujNIwcPDWaBoKID6Op6idHLI7vXlclEgZaCWC6qShBcNnovRvWlK0YWOSKfCVf-08Sw&__tn__=R-R,2026-09-22T05:32:08Z,raw_data_run_20260922_123044_60fc56.csv,rec_9fedcde8fc73ce71,False,Otoproject ada,otoproject ada,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_bf4324f29033c2ff,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,1122336513701210,1122336513701210_comment_5,1122336513701210_comment_5,reply,,,2026-09-21,Kelasnya bapak bapak … Lihat selengkapnya,https://www.facebook.com/groups/861576359777228/posts/1122336513701210/?comment_id=1122880360313492&__cft__[0]=AZheJOopJ1cpfyf6FSoqAqlKIzmhJf-Z2QObB6NldzX9JJDwhjMOBJzHTrGOBiRcfBRNabU9yJukEvcyr4xGAcf_Aw4yE0ku3yOjS29VUqfAABBbewFoxnfujNIwcPDWaBoKID6Op6idHLI7vXlclEgZaCWC6qShBcNnovRvWlK0YWOSKfCVf-08Sw&__tn__=R-R,2026-09-22T05:32:16Z,raw_data_run_20260922_123044_60fc56.csv,rec_bf4324f29033c2ff,False,Kelasnya bapak bapak … Lihat selengkapnya,kelasnya bapak bapak … lihat selengkapnya,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_c15c12247c7fad4d,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,1122336513701210,1122336513701210_comment_6,1122336513701210,comment,,,2026-09-21,Itu belum ada talang airnya yak yg dari giias...,https://www.facebook.com/groups/861576359777228/posts/1122336513701210/?comment_id=1122880360313492&__cft__[0]=AZheJOopJ1cpfyf6FSoqAqlKIzmhJf-Z2QObB6NldzX9JJDwhjMOBJzHTrGOBiRcfBRNabU9yJukEvcyr4xGAcf_Aw4yE0ku3yOjS29VUqfAABBbewFoxnfujNIwcPDWaBoKID6Op6idHLI7vXlclEgZaCWC6qShBcNnovRvWlK0YWOSKfCVf-08Sw&__tn__=R-R,2026-09-22T05:32:21Z,raw_data_run_20260922_123044_60fc56.csv,rec_c15c12247c7fad4d,False,Itu belum ada talang airnya yak yg dari giias...,itu belum ada talang airnya yak yg dari giias...,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_17144b691febc118,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,1122336513701210,1122336513701210_comment_6,1122336513701210_comment_6,reply,,,2026-09-21,Kelasnya bapak bapak … Lihat selengkapnya,https://www.facebook.com/groups/861576359777228/posts/1122336513701210/?comment_id=1122880360313492&__cft__[0]=AZheJOopJ1cpfyf6FSoqAqlKIzmhJf-Z2QObB6NldzX9JJDwhjMOBJzHTrGOBiRcfBRNabU9yJukEvcyr4xGAcf_Aw4yE0ku3yOjS29VUqfAABBbewFoxnfujNIwcPDWaBoKID6Op6idHLI7vXlclEgZaCWC6qShBcNnovRvWlK0YWOSKfCVf-08Sw&__tn__=R-R,2026-09-22T05:32:30Z,raw_data_run_20260922_123044_60fc56.csv,rec_17144b691febc118,False,Kelasnya bapak bapak … Lihat selengkapnya,kelasnya bapak bapak … lihat selengkapnya,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_77bc0c8d8b80b28b,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,1122336513701210,1122336513701210_comment_7,1122336513701210,comment,,,2026-09-21,Mau beli talang air nya ah. Sblm di pasang bodykit sama deler..,https://www.facebook.com/groups/861576359777228/posts/1122336513701210/?comment_id=1122880360313492&__cft__[0]=AZheJOopJ1cpfyf6FSoqAqlKIzmhJf-Z2QObB6NldzX9JJDwhjMOBJzHTrGOBiRcfBRNabU9yJukEvcyr4xGAcf_Aw4yE0ku3yOjS29VUqfAABBbewFoxnfujNIwcPDWaBoKID6Op6idHLI7vXlclEgZaCWC6qShBcNnovRvWlK0YWOSKfCVf-08Sw&__tn__=R-R,2026-09-22T05:32:34Z,raw_data_run_20260922_123044_60fc56.csv,rec_77bc0c8d8b80b28b,False,Mau beli talang air nya ah. Sblm di pasang bodykit sama deler..,mau beli talang air nya ah. sblm di pasang bodykit sama deler..,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_c3e3dce71d6572cf,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,,,post,,,2026-09-21,"Rizky Dwi Saputra
  ·
1hari
Otoproject ada
Balas
Bagikan",https://www.facebook.com/groups/861576359777228,2026-09-22T05:32:40Z,raw_data_run_20260922_123044_60fc56.csv,rec_c3e3dce71d6572cf,False,Rizky Dwi Saputra · 1hari Otoproject ada Balas Bagikan,rizky dwi saputra · 1hari otoproject ada balas bagikan,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_53adcf69ed438a1e,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_1,post_5,comment,,,2026-09-21,Upgrade ke mobil masa depan bersama JAECOO,https://www.facebook.com/groups/861576359777228,2026-09-22T05:50:14Z,raw_data_run_20260922_123044_60fc56.csv,rec_53adcf69ed438a1e,False,Upgrade ke mobil masa depan bersama JAECOO,upgrade ke mobil masa depan bersama jaecoo,Jaecoo J5,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_53944afcbccd991b,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_1,post_5_comment_1,reply,,,2026-09-21,Upgrade ke mobil masa depan bersama JAECOO,https://www.facebook.com/groups/861576359777228,2026-09-22T05:50:25Z,raw_data_run_20260922_123044_60fc56.csv,rec_53944afcbccd991b,False,Upgrade ke mobil masa depan bersama JAECOO,upgrade ke mobil masa depan bersama jaecoo,Jaecoo J5,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_54e1863542b98b02,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_2,post_5,comment,,,2026-09-21,"Kenyamanan dan keamanan keluarga kini lebih mudah dijangkau bersama Jaecoo, setiap perjalanan jadi lebih tenang dan efisien",https://www.facebook.com/groups/861576359777228,2026-09-22T05:50:28Z,raw_data_run_20260922_123044_60fc56.csv,rec_54e1863542b98b02,False,"Kenyamanan dan keamanan keluarga kini lebih mudah dijangkau bersama Jaecoo, setiap perjalanan jadi lebih tenang dan efisien","kenyamanan dan keamanan keluarga kini lebih mudah dijangkau bersama jaecoo, setiap perjalanan jadi lebih tenang dan efisien",Jaecoo J5,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_5c68d00cb29975bc,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_2,post_5_comment_2,reply,,,2026-09-21,Upgrade ke mobil masa depan bersama JAECOO,https://www.facebook.com/groups/861576359777228,2026-09-22T05:50:35Z,raw_data_run_20260922_123044_60fc56.csv,rec_5c68d00cb29975bc,False,Upgrade ke mobil masa depan bersama JAECOO,upgrade ke mobil masa depan bersama jaecoo,Jaecoo J5,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_01270d64fdf8627b,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_3,post_5,comment,,,2026-09-21,J5 mulai Rp. 326 Jutaan,https://www.facebook.com/groups/861576359777228,2026-09-22T05:50:37Z,raw_data_run_20260922_123044_60fc56.csv,rec_01270d64fdf8627b,False,J5 mulai Rp. 326 Jutaan,j5 mulai rp. 326 jutaan,Jaecoo J5,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_a45bf9afe1de3dfb,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_3,post_5_comment_3,reply,,,2026-09-21,Upgrade ke mobil masa depan bersama JAECOO,https://www.facebook.com/groups/861576359777228,2026-09-22T05:50:45Z,raw_data_run_20260922_123044_60fc56.csv,rec_a45bf9afe1de3dfb,False,Upgrade ke mobil masa depan bersama JAECOO,upgrade ke mobil masa depan bersama jaecoo,Jaecoo J5,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_14c0f65abfa6b07f,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_4,post_5,comment,,,2026-09-21,J7 mulai Rp. 511 Jutaan,https://www.facebook.com/groups/861576359777228,2026-09-22T05:50:47Z,raw_data_run_20260922_123044_60fc56.csv,rec_14c0f65abfa6b07f,False,J7 mulai Rp. 511 Jutaan,j7 mulai rp. 511 jutaan,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_107c565139d294cb,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_4,post_5_comment_4,reply,,,2026-09-21,Upgrade ke mobil masa depan bersama JAECOO,https://www.facebook.com/groups/861576359777228,2026-09-22T05:50:55Z,raw_data_run_20260922_123044_60fc56.csv,rec_107c565139d294cb,False,Upgrade ke mobil masa depan bersama JAECOO,upgrade ke mobil masa depan bersama jaecoo,Jaecoo J5,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_945595eccc6cad80,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_5,post_5,comment,,,2026-09-21,J8 mulai Rp. 701 Jutaan,https://www.facebook.com/groups/861576359777228,2026-09-22T05:50:57Z,raw_data_run_20260922_123044_60fc56.csv,rec_945595eccc6cad80,False,J8 mulai Rp. 701 Jutaan,j8 mulai rp. 701 jutaan,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_e2f77cdb9d3f2272,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_5,post_5_comment_5,reply,,,2026-09-21,Upgrade ke mobil masa depan bersama JAECOO,https://www.facebook.com/groups/861576359777228,2026-09-22T05:51:05Z,raw_data_run_20260922_123044_60fc56.csv,rec_e2f77cdb9d3f2272,False,Upgrade ke mobil masa depan bersama JAECOO,upgrade ke mobil masa depan bersama jaecoo,Jaecoo J5,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_ce6eac71b587028c,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_6,post_5,comment,,,2026-09-21,• DP Minim Start 10%,https://www.facebook.com/groups/861576359777228,2026-09-22T05:51:08Z,raw_data_run_20260922_123044_60fc56.csv,rec_ce6eac71b587028c,False,• DP Minim Start 10%,• dp minim start 10%,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_2de271c9437ee36f,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_6,post_5_comment_6,reply,,,2026-09-21,Upgrade ke mobil masa depan bersama JAECOO,https://www.facebook.com/groups/861576359777228,2026-09-22T05:51:16Z,raw_data_run_20260922_123044_60fc56.csv,rec_2de271c9437ee36f,False,Upgrade ke mobil masa depan bersama JAECOO,upgrade ke mobil masa depan bersama jaecoo,Jaecoo J5,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_615a4e1f9d4cf1b5,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_7,post_5,comment,,,2026-09-21,• TUKAR TAMBAH AllMerk dengan Harga TERBAIK,https://www.facebook.com/groups/861576359777228,2026-09-22T05:51:19Z,raw_data_run_20260922_123044_60fc56.csv,rec_615a4e1f9d4cf1b5,False,• TUKAR TAMBAH AllMerk dengan Harga TERBAIK,• tukar tambah allmerk dengan harga terbaik,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_b36e1b23ff94b442,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_7,post_5_comment_7,reply,,,2026-09-21,Upgrade ke mobil masa depan bersama JAECOO,https://www.facebook.com/groups/861576359777228,2026-09-22T05:51:28Z,raw_data_run_20260922_123044_60fc56.csv,rec_b36e1b23ff94b442,False,Upgrade ke mobil masa depan bersama JAECOO,upgrade ke mobil masa depan bersama jaecoo,Jaecoo J5,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_c01875914a449d7d,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_8,post_5,comment,,,2026-09-21,• Tenor Flexibel 1thn s/d 6thn,https://www.facebook.com/groups/861576359777228,2026-09-22T05:51:31Z,raw_data_run_20260922_123044_60fc56.csv,rec_c01875914a449d7d,False,• Tenor Flexibel 1thn s/d 6thn,• tenor flexibel 1thn s/d 6thn,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_d090ec3ea4258689,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_8,post_5_comment_8,reply,,,2026-09-21,Upgrade ke mobil masa depan bersama JAECOO,https://www.facebook.com/groups/861576359777228,2026-09-22T05:51:40Z,raw_data_run_20260922_123044_60fc56.csv,rec_d090ec3ea4258689,False,Upgrade ke mobil masa depan bersama JAECOO,upgrade ke mobil masa depan bersama jaecoo,Jaecoo J5,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_a8f4e1034cd653f6,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_9,post_5,comment,,,2026-09-21,• Bunga 0% Khusus Tenor 1thn,https://www.facebook.com/groups/861576359777228,2026-09-22T05:51:43Z,raw_data_run_20260922_123044_60fc56.csv,rec_a8f4e1034cd653f6,False,• Bunga 0% Khusus Tenor 1thn,• bunga 0% khusus tenor 1thn,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_7b2315cdf3914019,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_9,post_5_comment_9,reply,,,2026-09-21,Upgrade ke mobil masa depan bersama JAECOO,https://www.facebook.com/groups/861576359777228,2026-09-22T05:51:52Z,raw_data_run_20260922_123044_60fc56.csv,rec_7b2315cdf3914019,False,Upgrade ke mobil masa depan bersama JAECOO,upgrade ke mobil masa depan bersama jaecoo,Jaecoo J5,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_8c7a3cab74fb506e,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_10,post_5,comment,,,2026-09-21,• Free asuransi Allrisk 1 Tahun,https://www.facebook.com/groups/861576359777228,2026-09-22T05:51:55Z,raw_data_run_20260922_123044_60fc56.csv,rec_8c7a3cab74fb506e,False,• Free asuransi Allrisk 1 Tahun,• free asuransi allrisk 1 tahun,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_23e5da53696ccb15,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_10,post_5_comment_10,reply,,,2026-09-21,Upgrade ke mobil masa depan bersama JAECOO,https://www.facebook.com/groups/861576359777228,2026-09-22T05:52:01Z,raw_data_run_20260922_123044_60fc56.csv,rec_23e5da53696ccb15,False,Upgrade ke mobil masa depan bersama JAECOO,upgrade ke mobil masa depan bersama jaecoo,Jaecoo J5,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_d39bd36ba2cc4f56,Jaecoo J5,Jaecoo J5 EV INDONESIA,https://www.facebook.com/groups/861576359777228,post_5,post_5_comment_11,post_5,comment,,,2026-09-21,• Free Test Drive,https://www.facebook.com/groups/861576359777228,2026-09-22T05:52:04Z,raw_data_run_20260922_123044_60fc56.csv,rec_d39bd36ba2cc4f56,False,• Free Test Drive,• free test drive,Jaecoo J5,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
